,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
113,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-04,04.03.2008,02165H,NYME,1,21,5973,0,70,0,5466,5355,5466,5425,507,548,5973,0,70,0,5466,5355,5466,5425,507,548,0,0,0,0,0,0,0,0,0,0,-452.0,0.0,27.0,-5.0,-541.0,-420.0,-546.0,-398.0,94.0,-54.0,100,0.0,1.2,0.0,91.5,89.7,91.5,90.8,8.5,9.2,100,0.0,1.2,0.0,91.5,89.7,91.5,90.8,8.5,9.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0,19,20,19,21,23,0,1,0,19,20,19,21,0,0,0,0,0,0,0,0,53.2,47.4,74.0,65.0,23.7,16.5,28.7,24.8,53.2,47.4,74.0,65.0,23.7,16.5,28.7,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-70,-1.0,LONG,111,0.0102578319933,SHORT
114,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-11,11.03.2008,02165I,NYME,1,21,3695,100,829,113,2872,2483,3085,3425,610,270,3695,100,829,113,2872,2483,3085,3425,610,270,0,0,0,0,0,0,0,0,0,0,-1555.0,-177.0,155.0,-378.0,-993.0,-1335.0,-1548.0,-1558.0,-7.0,3.0,100,2.7,22.4,3.1,77.7,67.2,83.5,92.7,16.5,7.3,100,2.7,22.4,3.1,77.7,67.2,83.5,92.7,16.5,7.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,3,3,21,20,25,23,28,1,3,3,21,20,25,23,0,0,0,0,0,0,0,0,32.8,40.2,51.9,59.1,23.1,30.1,36.2,42.4,32.8,40.2,51.9,59.1,23.1,30.1,36.2,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-729,-0.78471474704,LONG,389,0.0726423902894,SHORT
115,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-18,18.03.2008,02165I,NYME,1,21,3164,425,116,454,1529,2144,2408,2714,756,450,3164,425,116,454,1529,2144,2408,2714,756,450,0,0,0,0,0,0,0,0,0,0,-707.0,-265.0,104.0,-99.0,-306.0,-726.0,-670.0,-721.0,-37.0,14.0,100,13.4,3.7,14.3,48.3,67.8,76.1,85.8,23.9,14.2,100,13.4,3.7,14.3,48.3,67.8,76.1,85.8,23.9,14.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3,1,2,17,18,21,20,25,3,1,2,17,18,21,20,0,0,0,0,0,0,0,0,40.8,45.6,55.7,67.4,26.8,33.6,35.3,42.9,40.8,45.6,55.7,67.4,26.8,33.6,35.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",309,0.571164510166,SHORT,-615,-0.16743806153,LONG
116,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-03-25,25.03.2008,02165J,NYME,1,21,2420,0,0,0,1918,1965,1918,1965,502,455,2420,0,0,0,1918,1965,1918,1965,502,455,0,0,0,0,0,0,0,0,0,0,47.0,0.0,0.0,0.0,74.0,44.0,74.0,44.0,-27.0,3.0,100,0.0,0.0,0.0,79.3,81.2,79.3,81.2,20.7,18.8,100,0.0,0.0,0.0,79.3,81.2,79.3,81.2,20.7,18.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,21,20,21,20,24,0,0,0,21,20,21,20,0,0,0,0,0,0,0,0,35.4,36.2,56.5,56.0,28.5,28.8,36.4,39.2,35.4,36.2,56.5,56.0,28.5,28.8,36.4,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",0,0.571164510166,LONG,-47,-0.0121040432655,LONG
117,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-01,01.04.2008,02165J,NYME,1,21,1559,0,0,0,1120,1220,1120,1220,439,339,1559,0,0,0,1120,1220,1120,1220,439,339,0,0,0,0,0,0,0,0,0,0,-725.0,0.0,-76.0,0.0,-635.0,-654.0,-635.0,-730.0,-90.0,5.0,100,0.0,0.0,0.0,71.8,78.3,71.8,78.3,28.2,21.7,100,0.0,0.0,0.0,71.8,78.3,71.8,78.3,28.2,21.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,17,16,17,16,21,0,0,0,17,16,17,16,0,0,0,0,0,0,0,0,35.0,42.8,57.7,61.7,26.0,29.8,40.1,45.4,35.0,42.8,57.7,61.7,26.0,29.8,40.1,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",0,0.571164510166,LONG,-100,-0.042735042735,LONG
118,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-08,08.04.2008,02165K,NYME,1,21,4900,0,230,183,4305,4087,4488,4500,412,400,4900,0,230,183,4305,4087,4488,4500,412,400,0,0,0,0,0,0,0,0,0,0,494.0,0.0,-60.0,84.0,376.0,489.0,460.0,513.0,34.0,-19.0,100,0.0,4.7,3.7,87.9,83.4,91.6,91.8,8.4,8.2,100,0.0,4.7,3.7,87.9,83.4,91.6,91.8,8.4,8.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,4,3,40,38,43,42,50,0,4,3,40,38,43,42,0,0,0,0,0,0,0,0,32.2,26.3,46.3,43.1,25.2,22.2,36.8,33.6,32.2,26.3,46.3,43.1,25.2,22.2,36.8,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-230,-1.0,LONG,218,0.0259771210677,SHORT
119,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-15,15.04.2008,02165K,NYME,1,21,1546,0,90,50,1041,1092,1091,1232,455,314,1546,0,90,50,1041,1092,1091,1232,455,314,0,0,0,0,0,0,0,0,0,0,111.0,0.0,0.0,0.0,137.0,90.0,137.0,90.0,-26.0,21.0,100,0.0,5.8,3.2,67.3,70.6,70.6,79.7,29.4,20.3,100,0.0,5.8,3.2,67.3,70.6,70.6,79.7,29.4,20.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,1,15,15,16,17,21,0,1,1,15,15,16,17,0,0,0,0,0,0,0,0,38.5,46.6,53.0,63.3,28.7,35.1,34.7,44.6,38.5,46.6,53.0,63.3,28.7,35.1,34.7,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-90,-1.0,LONG,-51,-0.0239099859353,LONG
120,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-22,22.04.2008,02165T,NYME,1,21,6317,0,246,0,6237,6071,6237,6317,80,0,6317,0,246,0,6237,6071,6237,6317,80,0,0,0,0,0,0,0,0,0,0,0,540.0,0.0,10.0,0.0,540.0,530.0,540.0,540.0,0.0,0.0,100,0.0,3.9,0.0,98.7,96.1,98.7,100.0,1.3,0.0,100,0.0,3.9,0.0,98.7,96.1,98.7,100.0,1.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1,0,18,17,18,18,28,0,1,0,18,17,18,18,0,0,0,0,0,0,0,0,52.0,50.7,75.0,76.1,32.4,40.1,47.3,54.6,52.0,50.7,75.0,76.1,32.4,40.1,47.3,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",-246,-1.0,LONG,166,0.0134871628209,SHORT
121,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-04-29,29.04.2008,02165T,NYME,1,21,15826,0,700,0,15685,15047,15685,15747,141,79,15826,0,700,0,15685,15047,15685,15747,141,79,0,0,0,0,0,0,0,0,0,0,400.0,0.0,0.0,0.0,400.0,385.0,400.0,385.0,0.0,15.0,100,0.0,4.4,0.0,99.1,95.1,99.1,99.5,0.9,0.5,100,0.0,4.4,0.0,99.1,95.1,99.1,99.5,0.9,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,1,0,24,20,24,21,31,0,1,0,24,20,24,21,0,0,0,0,0,0,0,0,61.9,51.5,80.9,75.8,55.8,44.1,67.6,61.7,61.9,51.5,80.9,75.8,55.8,44.1,67.6,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",-700,-1.0,LONG,638,0.0207601197449,SHORT
122,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-06,06.05.2008,02165T,NYME,1,21,18549,0,0,0,18529,18444,18529,18444,20,105,18549,0,0,0,18529,18444,18529,18444,20,105,0,0,0,0,0,0,0,0,0,0,385.0,0.0,0.0,0.0,385.0,385.0,385.0,385.0,0.0,0.0,100,0.0,0.0,0.0,99.9,99.4,99.9,99.4,0.1,0.6,100,0.0,0.0,0.0,99.9,99.4,99.9,99.4,0.1,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,16,21,16,21,25,0,0,0,16,21,16,21,0,0,0,0,0,0,0,0,76.7,61.1,89.9,78.2,72.9,49.8,75.2,62.7,76.7,61.1,89.9,78.2,72.9,49.8,75.2,62.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 GALLONS)",0,-1.0,LONG,85,0.00229897492765,SHORT
123,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-13,13.05.2008,021A17,NYME,1,21,9911,320,260,169,9189,9345,9678,9774,233,137,9911,320,260,169,9189,9345,9678,9774,233,137,0,0,0,0,0,0,0,0,0,0,30.0,-10.0,20.0,30.0,0.0,-40.0,20.0,10.0,10.0,20.0,100,3.2,2.6,1.7,92.7,94.3,97.6,98.6,2.4,1.4,100,3.2,2.6,1.7,92.7,94.3,97.6,98.6,2.4,1.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,5,3,33,32,40,39,48,5,5,3,33,32,40,39,0,0,0,0,0,0,0,0,49.7,55.2,66.2,75.8,48.7,49.6,61.4,59.3,49.7,55.2,66.2,75.8,48.7,49.6,61.4,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),60,0.103448275862,SHORT,-156,-0.00841696341858,LONG
124,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-20,20.05.2008,021A19,NYME,1,21,1159,160,148,40,686,847,886,1035,273,124,1159,160,148,40,686,847,886,1035,273,124,0,0,0,0,0,0,0,0,0,0,-754.0,-40.0,-265.0,-20.0,-732.0,-523.0,-792.0,-808.0,38.0,54.0,100,13.8,12.8,3.5,59.2,73.1,76.4,89.3,23.6,10.7,100,13.8,12.8,3.5,59.2,73.1,76.4,89.3,23.6,10.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4,3,2,8,8,12,13,20,4,3,2,8,8,12,13,0,0,0,0,0,0,0,0,48.8,61.0,65.2,78.9,48.8,58.2,61.8,72.9,48.8,61.0,65.2,78.9,48.8,58.2,61.8,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),12,0.038961038961,SHORT,-161,-0.10502283105,LONG
125,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-05-27,27.05.2008,021A28,NYME,1,21,28710,245,3886,0,28129,24800,28374,28686,336,24,28710,245,3886,0,28129,24800,28374,28686,336,24,0,0,0,0,0,0,0,0,0,0,940.0,0.0,-49.0,0.0,940.0,989.0,940.0,940.0,0.0,0.0,100,0.9,13.5,0.0,98.0,86.4,98.8,99.9,1.2,0.1,100,0.9,13.5,0.0,98.0,86.4,98.8,99.9,1.2,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1,2,0,31,16,32,18,37,1,2,0,31,16,32,18,0,0,0,0,0,0,0,0,38.2,72.1,57.7,94.2,33.0,66.4,47.4,70.6,38.2,72.1,57.7,94.2,33.0,66.4,47.4,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-3641,-0.881384652626,LONG,3329,0.0628955770938,SHORT
126,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-03,03.06.2008,021A28,NYME,1,21,21174,0,2838,318,20696,18018,21014,21174,160,0,21174,0,2838,318,20696,18018,21014,21174,160,0,0,0,0,0,0,0,0,0,0,0,-5008.0,0.0,17.0,105.0,-5093.0,-5105.0,-4988.0,-4983.0,-20.0,-25.0,100,0.0,13.4,1.5,97.7,85.1,99.2,100.0,0.8,0.0,100,0.0,13.4,1.5,97.7,85.1,99.2,100.0,0.8,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,1,25,23,26,24,32,0,1,1,25,23,26,24,0,0,0,0,0,0,0,0,45.9,56.1,70.5,78.2,38.5,40.0,56.6,56.3,45.9,56.1,70.5,78.2,38.5,40.0,56.6,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-2838,-1.0,LONG,2678,0.0691739422431,SHORT
127,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-10,10.06.2008,021A35,NYME,1,21,6035,540,1397,0,4402,4325,4942,5722,1093,313,6035,540,1397,0,4402,4325,4942,5722,1093,313,0,0,0,0,0,0,0,0,0,0,91.0,50.0,1.0,0.0,36.0,56.0,86.0,57.0,5.0,34.0,100,8.9,23.1,0.0,72.9,71.7,81.9,94.8,18.1,5.2,100,8.9,23.1,0.0,72.9,71.7,81.9,94.8,18.1,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,6,3,0,17,17,23,20,33,6,3,0,17,17,23,20,0,0,0,0,0,0,0,0,45.6,62.2,61.5,84.8,38.7,61.0,51.0,73.5,45.6,62.2,61.5,84.8,38.7,61.0,51.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-857,-0.442436757873,LONG,77,0.00882319239143,SHORT
128,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-17,17.06.2008,022651,NYME,1,22,282749,75251,61151,27971,135221,171257,238443,260379,44306,22370,282749,75251,61151,27971,135221,171257,238443,260379,44306,22370,0,0,0,0,0,0,0,0,0,0,-5526.0,1087.0,996.0,-562.0,-6604.0,-5502.0,-6079.0,-5068.0,553.0,-458.0,100,26.6,21.6,9.9,47.8,60.6,84.3,92.1,15.7,7.9,100,26.6,21.6,9.9,47.8,60.6,84.3,92.1,15.7,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,51,19,35,75,76,143,118,163,51,19,35,75,76,143,118,0,0,0,0,0,0,0,0,12.0,22.7,22.6,35.0,11.0,18.5,19.2,24.9,12.0,22.7,22.6,35.0,11.0,18.5,19.2,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",14100,0.103370918315,SHORT,-36036,-0.117581033549,LONG
129,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-06-24,24.06.2008,022651,NYME,1,22,313430,60252,27669,32944,179425,227998,272621,288611,40809,24819,313430,60252,27669,32944,179425,227998,272621,288611,40809,24819,0,0,0,0,0,0,0,0,0,0,2922.0,83.0,-137.0,-2114.0,4413.0,7812.0,2382.0,5561.0,540.0,-2639.0,100,19.2,8.8,10.5,57.2,72.7,87.0,92.1,13.0,7.9,100,19.2,8.8,10.5,57.2,72.7,87.0,92.1,13.0,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,45,24,42,70,83,140,128,162,45,24,42,70,83,140,128,0,0,0,0,0,0,0,0,16.5,21.1,27.1,35.5,11.0,11.2,18.9,17.8,16.5,21.1,27.1,35.5,11.0,11.2,18.9,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",32583,0.370594056028,SHORT,-48573,-0.119220073486,LONG
130,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-01,01.07.2008,022651,NYME,1,22,281579,41241,12901,39745,156361,201622,237347,254268,44232,27311,281579,41241,12901,39745,156361,201622,237347,254268,44232,27311,0,0,0,0,0,0,0,0,0,0,13809.0,5200.0,-1217.0,-772.0,7687.0,18232.0,12115.0,16243.0,1694.0,-2434.0,100,14.6,4.6,14.1,55.5,71.6,84.3,90.3,15.7,9.7,100,14.6,4.6,14.1,55.5,71.6,84.3,90.3,15.7,9.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,34,23,40,63,65,120,114,138,34,23,40,63,65,120,114,0,0,0,0,0,0,0,0,20.5,26.5,32.0,39.5,13.4,18.7,22.1,26.1,20.5,26.5,32.0,39.5,13.4,18.7,22.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",28340,0.523438365779,SHORT,-45261,-0.126433378121,LONG
131,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-08,08.07.2008,022651,NYME,1,22,205364,28060,23987,26699,121873,126000,176632,176686,28732,28678,205364,28060,23987,26699,121873,126000,176632,176686,28732,28678,0,0,0,0,0,0,0,0,0,0,-3383.0,-4380.0,1272.0,-2237.0,2226.0,-7051.0,-4391.0,-8016.0,1008.0,4633.0,100,13.7,11.7,13.0,59.3,61.4,86.0,86.0,14.0,14.0,100,13.7,11.7,13.0,59.3,61.4,86.0,86.0,14.0,14.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,31,28,28,65,65,112,109,136,31,28,28,65,65,112,109,0,0,0,0,0,0,0,0,24.9,23.1,36.1,34.3,17.5,12.5,25.0,19.2,24.9,23.1,36.1,34.3,17.5,12.5,25.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 U.S. GALLONS)",4073,0.0782561915192,SHORT,-4127,-0.016649655267,LONG
132,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-15,15.07.2008,02265J,NYME,1,22,15747,400,754,400,14578,14209,15378,15363,369,384,15747,400,754,400,14578,14209,15378,15363,369,384,0,0,0,0,0,0,0,0,0,0,595.0,-80.0,-30.0,230.0,495.0,445.0,645.0,645.0,-50.0,-50.0,100,2.5,4.8,2.5,92.6,90.2,97.7,97.6,2.3,2.4,100,2.5,4.8,2.5,92.6,90.2,97.7,97.6,2.3,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,5,2,4,45,49,51,55,73,5,2,4,45,49,51,55,0,0,0,0,0,0,0,0,31.7,25.0,49.6,39.8,24.2,20.9,36.8,32.0,31.7,25.0,49.6,39.8,24.2,20.9,36.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 1000 BARRELS),-354,-0.306759098787,LONG,369,0.0128182860319,SHORT
133,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-22,22.07.2008,02265J,NYME,1,22,16927,141,988,0,16711,15849,16852,16837,75,90,16927,141,988,0,16711,15849,16852,16837,75,90,0,0,0,0,0,0,0,0,0,0,2255.0,0.0,0.0,0.0,2300.0,2255.0,2300.0,2255.0,-45.0,0.0,100,0.8,5.8,0.0,98.7,93.6,99.6,99.5,0.4,0.5,100,0.8,5.8,0.0,98.7,93.6,99.6,99.5,0.4,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1,3,0,38,42,39,45,54,1,3,0,38,42,39,45,0,0,0,0,0,0,0,0,43.8,31.7,65.7,49.8,37.7,29.4,49.7,41.1,43.8,31.7,65.7,49.8,37.7,29.4,49.7,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 1000 BARRELS),-847,-0.750221434898,LONG,862,0.0264742014742,SHORT
134,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-07-29,29.07.2008,02265T,NYME,1,22,7970,1323,835,145,6481,6990,7949,7970,21,0,7970,1323,835,145,6481,6990,7949,7970,21,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0,-150.0,0.0,75.0,225.0,75.0,75.0,0.0,0.0,100,16.6,10.5,1.8,81.3,87.7,99.7,100.0,0.3,0.0,100,16.6,10.5,1.8,81.3,87.7,99.7,100.0,0.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,5,3,1,24,22,30,25,42,5,3,1,24,22,30,25,0,0,0,0,0,0,0,0,37.0,43.9,60.0,75.3,36.8,42.7,58.1,70.6,37.0,43.9,60.0,75.3,36.8,42.7,58.1,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",488,0.226135310473,SHORT,-509,-0.0377848712048,LONG
135,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2008-08-05,05.08.2008,02265T,NYME,1,22,20320,305,0,0,17881,19110,18186,19110,2134,1210,20320,305,0,0,17881,19110,18186,19110,2134,1210,0,0,0,0,0,0,0,0,0,0,-960.0,140.0,0.0,0.0,-950.0,-1090.0,-810.0,-1090.0,-150.0,130.0,100,1.5,0.0,0.0,88.0,94.0,89.5,94.0,10.5,6.0,100,1.5,0.0,0.0,88.0,94.0,89.5,94.0,10.5,6.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,0,0,24,24,26,24,30,2,0,0,24,24,26,24,0,0,0,0,0,0,0,0,52.1,51.0,69.1,71.1,35.2,33.5,41.5,44.9,52.1,51.0,69.1,71.1,35.2,33.5,41.5,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",305,1.0,SHORT,-1229,-0.0332242978022,LONG
