,Data_Date,Positioning_Diff,Signal,Trade_Date,USDCAD_CALL,USDCAD_PUT,USDJPY_CALL,USDJPY_PUT,AUDUSD_CALL,AUDUSD_PUT,NZDUSD_CALL,NZDUSD_PUT,GBPUSD_CALL,GBPUSD_PUT,USDCHF_CALL,USDCHF_PUT,Signal_PL,Signal_Total_PL,Fitted_PL,Fitted_PL_Forward,Signal_Total_PL_Fitted,Fitted_PL_Rule_Weight,Fitted_PL_Rule_Adj,Signal_Total_PL_Fitted_Rule,Fitted_PL_Forward_Rule_Weight,Fitted_PL_Forward_Rule_Adj,Fitted_Total_PL_Forward_Fitted_Rule
0,2006-06-13,0.7429951096484484,LONG,2006-06-19,1060.54,1008.98,976.85,1083.04,1381.83,1215.22,1072.04,-750.11,1642.78,-1107.83,1143.21,1169.42,1083.04,1083.04,1691.7605108814314,1691.7605108814314,1691.7605108814314,1.0,1083.04,1083.04,1.0,1083.04,1083.04
1,2006-06-20,0.7008267370272647,LONG,2006-06-26,1471.23,1416.54,1144.65,-503.17,1485.99,-253.56,1030.48,1189.0,558.13,1765.66,1213.95,-2119.9,-503.17,579.8699999999999,336.72594569507055,336.72594569507055,2028.486456576502,0.5,-251.585,831.4549999999999,0.5,-251.585,831.4549999999999
2,2006-06-27,0.6770945702984539,LONG,2006-07-03,689.62,1147.25,1128.98,1283.8,1347.16,1175.94,997.51,1133.34,1882.88,1970.59,1201.06,1261.63,1283.8,1863.6699999999998,-946.1286274457816,-946.1286274457816,1082.3578291307203,0.0,0.0,831.4549999999999,0.0,0.0,831.4549999999999
3,2006-07-03,0.7203181773544143,LONG,2006-07-10,383.32,1137.87,-14171.45,1314.62,1227.03,1085.12,-1323.12,1157.14,1602.93,-5277.89,-4128.4,1109.7,1314.62,3178.29,1161.254977075383,1161.254977075383,2243.6128062061034,1.0,1314.62,2146.075,1.0,1314.62,2146.075
4,2006-07-11,0.8757512368429791,LONG,2006-07-17,1173.88,1101.42,1054.84,1111.18,1162.78,1019.65,835.02,955.91,-14312.87,1788.75,1060.47,1088.27,1111.18,4289.47,1973.8237360445783,1973.8237360445783,4217.436542250682,1.0,1111.18,3257.255,1.0,1111.18,3257.255
5,2006-07-18,0.8403570959695419,LONG,2006-07-24,1083.62,1010.37,945.82,-5818.36,1013.85,-5911.61,744.29,860.41,863.18,1638.94,889.04,-478.91,-5818.36,-1528.8899999999994,-520.1037209008355,-520.1037209008355,3697.332821349846,0.0,-0.0,3257.255,0.0,-0.0,3257.255
6,2006-07-25,0.8207689150362567,LONG,2006-07-31,1131.02,733.38,1265.86,1423.17,1154.98,1056.58,829.5,929.66,-19207.96,1975.23,1096.66,1151.6,1423.17,-105.71999999999935,-141.1568856681697,-141.1568856681697,3556.1759356816765,0.0,0.0,3257.255,0.0,0.0,3257.255
7,2006-08-01,0.8230926865320658,LONG,2006-08-07,1101.69,1097.46,-3110.08,1236.99,1204.23,1070.59,848.84,949.54,2010.62,603.24,-2886.48,1163.04,1236.99,1131.2700000000007,-215.96182110183872,-215.96182110183872,3340.2141145798378,0.0,0.0,3257.255,0.0,0.0,3257.255
8,2006-08-08,0.8493207081103336,LONG,2006-08-14,1136.79,1134.19,931.71,1034.85,1214.95,1112.08,-3512.56,927.81,1931.6,1929.77,1024.78,-2522.13,1034.85,2166.120000000001,-402.94522129092366,-402.94522129092366,2937.268893288914,0.0,0.0,3257.255,0.0,0.0,3257.255
9,2006-08-15,0.8554275318374773,LONG,2006-08-21,1045.2,1042.76,-3206.71,1034.52,1090.31,965.55,751.68,845.2,1732.84,1647.45,-975.2,990.71,1034.52,3200.640000000001,-163.64351443224587,-163.64351443224587,2773.6253788566682,0.0,0.0,3257.255,0.0,0.0,3257.255
10,2006-08-22,0.8426684603155192,LONG,2006-08-28,911.5,904.01,984.49,1094.53,1134.21,-4198.33,-5215.81,932.07,1872.4,1910.66,1179.07,1221.06,1094.53,4295.170000000001,-512.8358865336049,-512.8358865336049,2260.7894923230633,0.0,0.0,3257.255,0.0,0.0,3257.255
11,2006-08-29,0.7972615349211829,LONG,2006-09-04,-2539.71,997.82,-5173.18,998.54,-14484.43,1043.09,812.23,-3106.27,1698.87,-23453.46,-3485.23,1066.31,998.54,5293.710000000001,764.721180512337,764.721180512337,3025.5106728354003,0.5,499.27,3756.525,0.5,499.27,3756.525
